ticker,industry
VKSC,Packaging & Container
AZFL,Paper/Forest Products
CLW,Paper/Forest Products
GLT,Paper/Forest Products
LPX,Paper/Forest Products
SGDH,Paper/Forest Products
SGMD,Paper/Forest Products
SLVM,Paper/Forest Products
APTL,Power
ALE,Power
LNT,Power
AEP,Power
ATO,Power
AGR,Power
BIPC,Power
CPK,Power
CEG,Power
DUK,Power
DYNA,Power
EIX,Power
ENGH,Power
ETR,Power
EUSP,Power
EVRG,Power
ES,Power
EXC,Power
FGPR,Power
FE,Power
GNE,Power
HE,Power
IDA,Power
MGEE,Power
NFG,Power
NJR,Power
NEE,Power
NWN,Power
NRG,Power
OGE,Power
OGS,Power
OTTR,Power
PCG,Power
PNW,Power
PNM,Power
POR,Power
PPL,Power
RGCO,Power
SWX,Power
SR,Power
SUME,Power
TLNE,Power
AES,Power
SO,Power
USWF,Power
UGI,Power
VIA,Power
VENG,Power
VST,Power
XEL,Power
GEV,Power
JEWL,Precious Metals
AAGC,Precious Metals
ACRG,Precious Metals
AMNP,Precious Metals
AU,Precious Metals
AR,Precious Metals
AHNR,Precious Metals
ORA,Precious Metals
CDE,Precious Metals
DC,Precious Metals
DMDD,Precious Metals
DYNR,Precious Metals
ECPN,Precious Metals
FTCO,Precious Metals
GGSM,Precious Metals
GDRZ.F,Precious Metals
GORO,Precious Metals
AUMN,Precious Metals
GRMC,Precious Metals
GRNF,Precious Metals
GKIN,Precious Metals
GYGC,Precious Metals
HXPN,Precious Metals
HL,Precious Metals
HYMC,Precious Metals
IAU,Precious Metals
IMII,Precious Metals
IPX,Precious Metals
MAGE,Precious Metals
NSRS,Precious Metals
RITE,Precious Metals
MKRO,Precious Metals
NGLD,Precious Metals
NEM,Precious Metals
NXGM,Precious Metals
NBRI,Precious Metals
OATN,Precious Metals
OMHI,Precious Metals
OSCI,Precious Metals
PZG,Precious Metals
PGOL,Precious Metals
PPTA,Precious Metals
PSGR,Precious Metals
RAFX,Precious Metals
RGLD,Precious Metals
SRCH,Precious Metals
SILS,Precious Metals
SSRM,Precious Metals
STAL,Precious Metals
SRGZ,Precious Metals
GYST,Precious Metals
THMG,Precious Metals
TLRS,Precious Metals
TNGL,Precious Metals
TODM,Precious Metals
TSG,Precious Metals
USCS,Precious Metals
LVCA,Precious Metals
VINS,Precious Metals
VGZ,Precious Metals
WNFT,Precious Metals
CMTX,Publishing & Newspapers
NWS,Publishing & Newspapers
CURZ,Publishing & Newspapers
DJCO,Publishing & Newspapers
DALN,Publishing & Newspapers
GCI,Publishing & Newspapers
IDWM,Publishing & Newspapers
WLY,Publishing & Newspapers
LEE,Publishing & Newspapers
NWSA,Publishing & Newspapers
SCHL,Publishing & Newspapers
DTRL,Publishing & Newspapers
GWOX,Publishing & Newspapers
NYT,Publishing & Newspapers
LSI,R.E.I.T.
ACR,R.E.I.T.
AFCG,R.E.I.T.
MITT,R.E.I.T.
AGNC,R.E.I.T.
ALEX,R.E.I.T.
ARE,R.E.I.T.
PINE,R.E.I.T.
AAT,R.E.I.T.
AMH,R.E.I.T.
AMT,R.E.I.T.
COLD,R.E.I.T.
AOMR,R.E.I.T.
NLY,R.E.I.T.
AIRC,R.E.I.T.
AIV,R.E.I.T.
ARI,R.E.I.T.
APLE,R.E.I.T.
ABR,R.E.I.T.
ACRE,R.E.I.T.
ZAIR.DX,R.E.I.T.
ZARE.EX,R.E.I.T.
AHH,R.E.I.T.
ARR,R.E.I.T.
AHT,R.E.I.T.
AVB,R.E.I.T.
OZ,R.E.I.T.
BMNM,R.E.I.T.
BXMT,R.E.I.T.
BHM,R.E.I.T.
BXP,R.E.I.T.
BHR,R.E.I.T.
BDN,R.E.I.T.
BRSP,R.E.I.T.
BNL,R.E.I.T.
BRT,R.E.I.T.
CPT,R.E.I.T.
ZCFI.TX,R.E.I.T.
CTRE,R.E.I.T.
CSR,R.E.I.T.
CLDT,R.E.I.T.
CHMI,R.E.I.T.
REFI,R.E.I.T.
CIM,R.E.I.T.
CIO,R.E.I.T.
CMTG,R.E.I.T.
CLPR,R.E.I.T.
CHTH,R.E.I.T.
CHCT,R.E.I.T.
CDP,R.E.I.T.
CUZ,R.E.I.T.
CMCT,R.E.I.T.
CCI,R.E.I.T.
CTO,R.E.I.T.
CUBE,R.E.I.T.
CVHL,R.E.I.T.
DRH,R.E.I.T.
DLR,R.E.I.T.
DHC,R.E.I.T.
DEI,R.E.I.T.
DX,R.E.I.T.
DEA,R.E.I.T.
EGP,R.E.I.T.
ECRO,R.E.I.T.
EFC,R.E.I.T.
EARN,R.E.I.T.
ELME,R.E.I.T.
ESRT,R.E.I.T.
EQIX,R.E.I.T.
EQC,R.E.I.T.
ELS,R.E.I.T.
EQR,R.E.I.T.
EPRT,R.E.I.T.
ESS,R.E.I.T.
EXR,R.E.I.T.
FR,R.E.I.T.
FREV.S,R.E.I.T.
MHC.UN,R.E.I.T.
FBRT,R.E.I.T.
FSP,R.E.I.T.
GIPR,R.E.I.T.
GOOD,R.E.I.T.
GMRE,R.E.I.T.
GNL,R.E.I.T.
SELF,R.E.I.T.
GPMT,R.E.I.T.
AJX,R.E.I.T.
HASI,R.E.I.T.
HR,R.E.I.T.
HLTC,R.E.I.T.
PEAK,R.E.I.T.
HHDS,R.E.I.T.
HIW,R.E.I.T.
HST,R.E.I.T.
HPP,R.E.I.T.
IRT,R.E.I.T.
ILPT,R.E.I.T.
IIPR,R.E.I.T.
IHT,R.E.I.T.
IVR,R.E.I.T.
INVH,R.E.I.T.
JBGS,R.E.I.T.
ZIPTMX,R.E.I.T.
KBSR,R.E.I.T.
KRC,R.E.I.T.
KREF,R.E.I.T.
LADR,R.E.I.T.
LTC,R.E.I.T.
LFT,R.E.I.T.
LXP,R.E.I.T.
LOAN,R.E.I.T.
MRTI,R.E.I.T.
MDRR,R.E.I.T.
MPW,R.E.I.T.
MFA,R.E.I.T.
MAA,R.E.I.T.
MDV,R.E.I.T.
NHI,R.E.I.T.
NSA,R.E.I.T.
NLOP,R.E.I.T.
NYMT,R.E.I.T.
NLCP,R.E.I.T.
NXDT,R.E.I.T.
NREF,R.E.I.T.
NXRT,R.E.I.T.
NHHS,R.E.I.T.
OPI,R.E.I.T.
OHI,R.E.I.T.
OLP,R.E.I.T.
ORC,R.E.I.T.
ONL,R.E.I.T.
PGRE,R.E.I.T.
PK,R.E.I.T.
PKST,R.E.I.T.
PEB,R.E.I.T.
PMT,R.E.I.T.
DOC,R.E.I.T.
PDM,R.E.I.T.
PLYM,R.E.I.T.
PSTL,R.E.I.T.
PCH,R.E.I.T.
PDNL.B,R.E.I.T.
SQFT,R.E.I.T.
PLD,R.E.I.T.
PSA,R.E.I.T.
RYN,R.E.I.T.
RC,R.E.I.T.
RWT,R.E.I.T.
REXR,R.E.I.T.
RITM,R.E.I.T.
RLJ,R.E.I.T.
RHP,R.E.I.T.
SBRA,R.E.I.T.
SACH,R.E.I.T.
SBAC,R.E.I.T.
GBCS,R.E.I.T.
SVC,R.E.I.T.
SEVN,R.E.I.T.
CVMC.A,R.E.I.T.
SLG,R.E.I.T.
STSF.F,R.E.I.T.
SOHO,R.E.I.T.
STAG,R.E.I.T.
STHO,R.E.I.T.
STWD,R.E.I.T.
STRW,R.E.I.T.
INN,R.E.I.T.
SUI,R.E.I.T.
SHO,R.E.I.T.
TRNO,R.E.I.T.
TRTX,R.E.I.T.
TWO,R.E.I.T.
UDR,R.E.I.T.
UMH,R.E.I.T.
UHT,R.E.I.T.
VTR,R.E.I.T.
VRE,R.E.I.T.
VNO,R.E.I.T.
WPC,R.E.I.T.
WELL,R.E.I.T.
WY,R.E.I.T.
XHR,R.E.I.T.
AEI,Real Estate (Development)
AXR,Real Estate (Development)
BCND,Real Estate (Development)
CDIV,Real Estate (Development)
CRDV,Real Estate (Development)
AXXA,Real Estate (Development)
FOR,Real Estate (Development)
FGNV,Real Estate (Development)
GRB,Real Estate (Development)
HHH,Real Estate (Development)
ILAL,Real Estate (Development)
MLP,Real Estate (Development)
MYCB,Real Estate (Development)
OMAG.Q,Real Estate (Development)
SGD,Real Estate (Development)
STRS,Real Estate (Development)
UCAS.U,Real Estate (Development)
ASPZ,Real Estate (General/Diversified)
BBXI.A,Real Estate (General/Diversified)
CHCI,Real Estate (General/Diversified)
FHRT,Real Estate (General/Diversified)
FPH,Real Estate (General/Diversified)
HIHI,Real Estate (General/Diversified)
TRC,Real Estate (General/Diversified)
RMR,Real Estate (General/Diversified)
JOE,Real Estate (General/Diversified)
TDRK,Real Estate (General/Diversified)
TPRP,Real Estate (General/Diversified)
AOXY,Real Estate (Operations & Services)
AAMC,Real Estate (Operations & Services)
ABCP,Real Estate (Operations & Services)
ARL,Real Estate (Operations & Services)
NYC,Real Estate (Operations & Services)
HOUS,Real Estate (Operations & Services)
SFRT,Real Estate (Operations & Services)
ALBT,Real Estate (Operations & Services)
AWCA,Real Estate (Operations & Services)
BVER.S,Real Estate (Operations & Services)
BGRP,Real Estate (Operations & Services)
BRER,Real Estate (Operations & Services)
BRST,Real Estate (Operations & Services)
CBYI,Real Estate (Operations & Services)
CSUI,Real Estate (Operations & Services)
CPTP,Real Estate (Operations & Services)
CBRE,Real Estate (Operations & Services)
CKX,Real Estate (Operations & Services)
COMP,Real Estate (Operations & Services)
CNGI,Real Estate (Operations & Services)
CPPT.L,Real Estate (Operations & Services)
CSGP,Real Estate (Operations & Services)
DBRG,Real Estate (Operations & Services)
DOMA,Real Estate (Operations & Services)
DOUG,Real Estate (Operations & Services)
EXPI,Real Estate (Operations & Services)
FTHM,Real Estate (Operations & Services)
FRPH,Real Estate (Operations & Services)
GADS,Real Estate (Operations & Services)
GLCO,Real Estate (Operations & Services)
GDVT.Z,Real Estate (Operations & Services)
GYRO,Real Estate (Operations & Services)
HTSC,Real Estate (Operations & Services)
STLY,Real Estate (Operations & Services)
IDVV,Real Estate (Operations & Services)
MAYS,Real Estate (Operations & Services)
JLL,Real Estate (Operations & Services)
KW,Real Estate (Operations & Services)
LRHC,Real Estate (Operations & Services)
LIGA,Real Estate (Operations & Services)
LUXH,Real Estate (Operations & Services)
MHPC,Real Estate (Operations & Services)
MMI,Real Estate (Operations & Services)
MNPP,Real Estate (Operations & Services)
GBR,Real Estate (Operations & Services)
NMRK,Real Estate (Operations & Services)
OPAD,Real Estate (Operations & Services)
OPEN,Real Estate (Operations & Services)
RFL,Real Estate (Operations & Services)
RMAX,Real Estate (Operations & Services)
RDFN,Real Estate (Operations & Services)
SRG,Real Estate (Operations & Services)
TAYO,Real Estate (Operations & Services)
INTG,Real Estate (Operations & Services)
TCI,Real Estate (Operations & Services)
TPHS,Real Estate (Operations & Services)
TUXS,Real Estate (Operations & Services)
WEWK.Q,Real Estate (Operations & Services)
ZG,Real Estate (Operations & Services)
ZDPY,Real Estate (Operations & Services)
AHFI,Recreation
GOLF,Recreation
AGAE,Recreation
ALTD,Recreation
AOUT,Recreation
POWW,Recreation
BFX,Recreation
BOWL,Recreation
BWMG,Recreation
BC,Recreation
CLAR,Recreation
CNXA,Recreation
PLAY,Recreation
DSHK,Recreation
ESCA,Recreation
FXLV,Recreation
FRZA,Recreation
FNKO,Recreation
HOFV,Recreation
HAS,Recreation
IVDN,Recreation
TRNR,Recreation
JAKK,Recreation
JOUT,Recreation
JMIH,Recreation
SWIM,Recreation
LTH,Recreation
MBUU,Recreation
MPX,Recreation
MCFT,Recreation
MAT,Recreation
PRKA,Recreation
PTON,Recreation
PLNT,Recreation
PII,Recreation
CELV,Recreation
SPGC,Recreation
SCRH,Recreation
SEAS,Recreation
WINR,Recreation
SMEV,Recreation
SIX,Recreation
SWBI,Recreation
DTC,Recreation
SRM,Recreation
RGR,Recreation
TONR,Recreation
MODG,Recreation
VEEE,Recreation
UMAX,Recreation
MTN,Recreation
VIRA,Recreation
VSTO,Recreation
XPOF,Recreation
YETI,Recreation
RGA,Reinsurance
ACGL,Reinsurance
EG,Reinsurance
RE,Reinsurance
ARMK,Restaurant/Dining
ARKR,Restaurant/Dining
BABB,Restaurant/Dining
BDVB,Restaurant/Dining
BCCI,Restaurant/Dining
BH.A,Restaurant/Dining
BJRI,Restaurant/Dining
BLMN,Restaurant/Dining
EAT,Restaurant/Dining
BTBD,Restaurant/Dining
BFI,Restaurant/Dining
TAST,Restaurant/Dining
CAVA,Restaurant/Dining
CMG,Restaurant/Dining
CHUY,Restaurant/Dining
COFE,Restaurant/Dining
CBRL,Restaurant/Dining
DRI,Restaurant/Dining
DENN,Restaurant/Dining
DIN,Restaurant/Dining
DWIS,Restaurant/Dining
DPZ,Restaurant/Dining
DASH,Restaurant/Dining
BROS,Restaurant/Dining
LOCO,Restaurant/Dining
FAT,Restaurant/Dining
FWRG,Restaurant/Dining
BDL,Restaurant/Dining
GENK,Restaurant/Dining
GTEH,Restaurant/Dining
GTIM,Restaurant/Dining
GMPR,Restaurant/Dining
GRLT,Restaurant/Dining
HVCW,Restaurant/Dining
JACK,Restaurant/Dining
KITL,Restaurant/Dining
DNUT,Restaurant/Dining
KRUS,Restaurant/Dining
MCD,Restaurant/Dining
MHGU,Restaurant/Dining
NATH,Restaurant/Dining
IBGR,Restaurant/Dining
NROM,Restaurant/Dining
NDLS,Restaurant/Dining
PZZA,Restaurant/Dining
PTLO,Restaurant/Dining
PBPB,Restaurant/Dining
PDIV,Restaurant/Dining
PJET,Restaurant/Dining
RAVE,Restaurant/Dining
RICK,Restaurant/Dining
RRGB,Restaurant/Dining
SHAK,Restaurant/Dining
RIBS,Restaurant/Dining
SBUX,Restaurant/Dining
SG,Restaurant/Dining
TXRH,Restaurant/Dining
CAKE,Restaurant/Dining
STKS,Restaurant/Dining
WEN,Restaurant/Dining
ASAP,Restaurant/Dining
WING,Restaurant/Dining
YOSH,Restaurant/Dining
YUM,Restaurant/Dining
AAP,Retail (Automotive)
CRMT,Retail (Automotive)
ARKO,Retail (Automotive)
ABG,Retail (Automotive)
FLES,Retail (Automotive)
AN,Retail (Automotive)
AZO,Retail (Automotive)
AZRH,Retail (Automotive)
CWH,Retail (Automotive)
KMX,Retail (Automotive)
PRTS,Retail (Automotive)
CVNA,Retail (Automotive)
EVGO,Retail (Automotive)
GPI,Retail (Automotive)
LAZY,Retail (Automotive)
LAD,Retail (Automotive)
LMPX,Retail (Automotive)
MNRO,Retail (Automotive)
MUSA,Retail (Automotive)
ORLY,Retail (Automotive)
ONEW,Retail (Automotive)
IDIC.Q,Retail (Automotive)
PAG,Retail (Automotive)
PBAJ,Retail (Automotive)
RMBL,Retail (Automotive)
SFTG.Q,Retail (Automotive)
SAH,Retail (Automotive)
VVV,Retail (Automotive)
VMHG,Retail (Automotive)
VRM,Retail (Automotive)
BBBY,Retail (Building Supply)
ARHS,Retail (Building Supply)
BYON,Retail (Building Supply)
FND,Retail (Building Supply)
GRWG,Retail (Building Supply)
HVT,Retail (Building Supply)
KIRK,Retail (Building Supply)
LL,Retail (Building Supply)
LOW,Retail (Building Supply)
POL,Retail (Building Supply)
RH,Retail (Building Supply)
SNBR,Retail (Building Supply)
AAN,Retail (Building Supply)
HD,Retail (Building Supply)
TTSH,Retail (Building Supply)
W,Retail (Building Supply)
WSM,Retail (Building Supply)
AL,Retail (Distributors)
AENT,Retail (Distributors)
ALTG,Retail (Distributors)
DIT,Retail (Distributors)
AMMX,Retail (Distributors)
AMNE,Retail (Distributors)
AIT,Retail (Distributors)
BECN,Retail (Distributors)
BMXC,Retail (Distributors)
BXC,Retail (Distributors)
BCC,Retail (Distributors)
BSHI,Retail (Distributors)
CTNT,Retail (Distributors)
CNM,Retail (Distributors)
CTOS,Retail (Distributors)
DSGR,Retail (Distributors)
DXPE,Retail (Distributors)
ECDP,Retail (Distributors)
EMAX,Retail (Distributors)
EDUC,Retail (Distributors)
EVI,Retail (Distributors)
FAST,Retail (Distributors)
FGI,Retail (Distributors)
FTAI,Retail (Distributors)
GATX,Retail (Distributors)
GPC,Retail (Distributors)
GCT,Retail (Distributors)
GIC,Retail (Distributors)
GMS,Retail (Distributors)
GNLN,Retail (Distributors)
HEES,Retail (Distributors)
HRI,Retail (Distributors)
HDSN,Retail (Distributors)
IFUS,Retail (Distributors)
IPW,Retail (Distributors)
IFBC,Retail (Distributors)
KAVL,Retail (Distributors)
KRT,Retail (Distributors)
LKQ,Retail (Distributors)
MGRC,Retail (Distributors)
MPU,Retail (Distributors)
MRC,Retail (Distributors)
MSM,Retail (Distributors)
DNOW,Retail (Distributors)
OPTI,Retail (Distributors)
POOL,Retail (Distributors)
QURT,Retail (Distributors)
RUSH.A,Retail (Distributors)
SITE,Retail (Distributors)
SSOF,Retail (Distributors)
SRSG,Retail (Distributors)
TITN,Retail (Distributors)
TRNS,Retail (Distributors)
TCOR,Retail (Distributors)
TXHG,Retail (Distributors)
URI,Retail (Distributors)
GWW,Retail (Distributors)
WSO,Retail (Distributors)
WCC,Retail (Distributors)
WEYS,Retail (Distributors)
WLFC,Retail (Distributors)
XMTR,Retail (Distributors)
DIBS,Retail (General)
AMZN,Retail (General)
BIG,Retail (General)
BJ,Retail (General)
WISH,Retail (General)
COST,Retail (General)
CPNG,Retail (General)
DDS,Retail (General)
DG,Retail (General)
DLTR,Retail (General)
EBAY,Retail (General)
ETSY,Retail (General)
GRPN,Retail (General)
HOUR,Retail (General)
KSS,Retail (General)
LBWR,Retail (General)
M,Retail (General)
NOGN.Q,Retail (General)
JWN,Retail (General)
OLLI,Retail (General)
PSMT,Retail (General)
QRTE.A,Retail (General)
SVV,Retail (General)
STCB,Retail (General)
TGT,Retail (General)
WMT,Retail (General)
ACI,Retail (Grocery and Food)
CASY,Retail (Grocery and Food)
GO,Retail (Grocery and Food)
IFMK,Retail (Grocery and Food)
IMKT.A,Retail (Grocery and Food)
MSS,Retail (Grocery and Food)
CART,Retail (Grocery and Food)
NGVC,Retail (Grocery and Food)
REBN,Retail (Grocery and Food)
SFM,Retail (Grocery and Food)
KR,Retail (Grocery and Food)
VLGE.A,Retail (Grocery and Food)
WMK,Retail (Grocery and Food)
ZNNC,Retail (Grocery and Food)
AKR,Retail (REITs)
ADC,Retail (REITs)
ALX,Retail (REITs)
BRX,Retail (REITs)
CBL,Retail (REITs)
FRT,Retail (REITs)
GTY,Retail (REITs)
INRE,Retail (REITs)
IVT,Retail (REITs)
KIM,Retail (REITs)
KRG,Retail (REITs)
NTST,Retail (REITs)
NNN,Retail (REITs)
PRET,Retail (REITs)
PECO,Retail (REITs)
O,Retail (REITs)
REG,Retail (REITs)
ROIC,Retail (REITs)
RPT,Retail (REITs)
BFS,Retail (REITs)
SPG,Retail (REITs)
SITC,Retail (REITs)
SRC,Retail (REITs)
SKT,Retail (REITs)
MAC,Retail (REITs)
UE,Retail (REITs)
WHLR,Retail (REITs)
WSR,Retail (REITs)
FLWS,Retail (Special Lines)
AKA,Retail (Special Lines)
AWON,Retail (Special Lines)
ANF,Retail (Special Lines)
ASO,Retail (Special Lines)
AEO,Retail (Special Lines)
BCNN,Retail (Special Lines)
BARK,Retail (Special Lines)
BNED,Retail (Special Lines)
BBWI,Retail (Special Lines)
BLIA.Q,Retail (Special Lines)
BEBE,Retail (Special Lines)
BBY,Retail (Special Lines)
BGFV,Retail (Special Lines)
BOOT,Retail (Special Lines)
BWTL,Retail (Special Lines)
BRAV,Retail (Special Lines)
BRLT,Retail (Special Lines)
BBW,Retail (Special Lines)
BURL,Retail (Special Lines)
CAFS,Retail (Special Lines)
CAL,Retail (Special Lines)
CLWY,Retail (Special Lines)
CHWY,Retail (Special Lines)
CHS,Retail (Special Lines)
CTRN,Retail (Special Lines)
CLSH,Retail (Special Lines)
CONN,Retail (Special Lines)
DBI,Retail (Special Lines)
DXLG,Retail (Special Lines)
DKS,Retail (Special Lines)
DBGI,Retail (Special Lines)
DLTH,Retail (Special Lines)
ELA,Retail (Special Lines)
EXPR,Retail (Special Lines)
FBCD,Retail (Special Lines)
FIVE,Retail (Special Lines)
FL,Retail (Special Lines)
GME,Retail (Special Lines)
GCO,Retail (Special Lines)
GTLL,Retail (Special Lines)
DVLP,Retail (Special Lines)
GROV,Retail (Special Lines)
GES,Retail (Special Lines)
HADV,Retail (Special Lines)
HESG,Retail (Special Lines)
HEWA,Retail (Special Lines)
HGGG,Retail (Special Lines)
HIBB,Retail (Special Lines)
HMBL,Retail (Special Lines)
HGLC,Retail (Special Lines)
JILL,Retail (Special Lines)
JOAN,Retail (Special Lines)
PIK,Retail (Special Lines)
LE,Retail (Special Lines)
LESL,Retail (Special Lines)
LVLU,Retail (Special Lines)
MASN,Retail (Special Lines)
MGRX,Retail (Special Lines)
HZO,Retail (Special Lines)
MDVL,Retail (Special Lines)
MSSV,Retail (Special Lines)
EYE,Retail (Special Lines)
NEGG,Retail (Special Lines)
NGMC,Retail (Special Lines)
WOOF,Retail (Special Lines)
PETS,Retail (Special Lines)
RXMD,Retail (Special Lines)
QLIS,Retail (Special Lines)
RENT,Retail (Special Lines)
RVLV,Retail (Special Lines)
RTON,Retail (Special Lines)
RADC.Q,Retail (Special Lines)
ROST,Retail (Special Lines)
SBH,Retail (Special Lines)
SHRG,Retail (Special Lines)
SCVL,Retail (Special Lines)
SPWH,Retail (Special Lines)
SFIX,Retail (Special Lines)
SSOK,Retail (Special Lines)
TLF,Retail (Special Lines)
BKE,Retail (Special Lines)
CATO,Retail (Special Lines)
PLCE,Retail (Special Lines)
TCS,Retail (Special Lines)
GPS,Retail (Special Lines)
ODP,Retail (Special Lines)
REAL,Retail (Special Lines)
TJX,Retail (Special Lines)
TDUP,Retail (Special Lines)
TLYS,Retail (Special Lines)
CURV,Retail (Special Lines)
TSCO,Retail (Special Lines)
ULTA,Retail (Special Lines)
UPBD,Retail (Special Lines)
URBN,Retail (Special Lines)
VSCO,Retail (Special Lines)
WBA,Retail (Special Lines)
WDRP,Retail (Special Lines)
WRBY,Retail (Special Lines)
WCRS,Retail (Special Lines)
WINA,Retail (Special Lines)
XELB,Retail (Special Lines)
YUKA,Retail (Special Lines)
ZUMZ,Retail (Special Lines)
A900100,Rubber& Tires
AMTY,Rubber& Tires
GT,Rubber& Tires
NXPI,Semiconductor
AMD,Semiconductor
ALGM,Semiconductor
AOSL,Semiconductor
AMBA,Semiconductor
ADI,Semiconductor
ASTI,Semiconductor
AVGO,Semiconductor
CEVA,Semiconductor
CRUS,Semiconductor
CRDO,Semiconductor
DIOD,Semiconductor
MRAM,Semiconductor
FSLR,Semiconductor
GMZP,Semiconductor
GFS,Semiconductor
GSIT,Semiconductor
GUER,Semiconductor
PI,Semiconductor
INDI,Semiconductor
INSP,Semiconductor
INTC,Semiconductor
4971,Semiconductor
KOPN,Semiconductor
LSCC,Semiconductor
MTSI,Semiconductor
MRVL,Semiconductor
MXL,Semiconductor
MCHP,Semiconductor
MU,Semiconductor
MOBX,Semiconductor
MPWR,Semiconductor
NVTS,Semiconductor
NMGC,Semiconductor
NVEC,Semiconductor
NVDA,Semiconductor
ODII,Semiconductor
ON,Semiconductor
PRSO,Semiconductor
PXLW,Semiconductor
POWI,Semiconductor
QRVO,Semiconductor
QCOM,Semiconductor
QUIK,Semiconductor
RMBS,Semiconductor
RGTI,Semiconductor
SMTC,Semiconductor
SLAB,Semiconductor
SITM,Semiconductor
SKYT,Semiconductor
SWKS,Semiconductor
SGH,Semiconductor
WNDW,Semiconductor
SODI,Semiconductor
SEV,Semiconductor
SPI,Semiconductor
SNPW,Semiconductor
SNRS,Semiconductor
SYNA,Semiconductor
TXN,Semiconductor
TGAN,Semiconductor
OLED,Semiconductor
WISA,Semiconductor
WOLF,Semiconductor
SEDG,Semiconductor Equip
ACMR,Semiconductor Equip
AEHR,Semiconductor Equip
AHIX,Semiconductor Equip
AMKR,Semiconductor Equip
ASYS,Semiconductor Equip
AMAT,Semiconductor Equip
ATOM,Semiconductor Equip
ACLS,Semiconductor Equip
AXTI,Semiconductor Equip
COHU,Semiconductor Equip
CVV,Semiconductor Equip
ENPH,Semiconductor Equip
ENTG,Semiconductor Equip
FORM,Semiconductor Equip
ICHR,Semiconductor Equip
INTT,Semiconductor Equip
KLAC,Semiconductor Equip
KLIC,Semiconductor Equip
LRCX,Semiconductor Equip
MKSI,Semiconductor Equip
ONTO,Semiconductor Equip
PDFS,Semiconductor Equip
PLAB,Semiconductor Equip
RBCN,Semiconductor Equip
SCIA,Semiconductor Equip
HYSR,Semiconductor Equip
TER,Semiconductor Equip
TRT,Semiconductor Equip
UCTT,Semiconductor Equip
VECO,Semiconductor Equip
AVNI,Shipbuilding & Marine
EGLE,Shipbuilding & Marine
GNK,Shipbuilding & Marine
KEX,Shipbuilding & Marine
MATX,Shipbuilding & Marine
PANL,Shipbuilding & Marine
SGLY,Shipbuilding & Marine
YRIV,Shipbuilding & Marine
BIRD,Shoe
AURI,Shoe
CROX,Shoe
DECK,Shoe
GVSI,Shoe
MCRA.A,Shoe
NKE,Shoe
PXFG,Shoe
RCKY,Shoe
SKX,Shoe
SHOO,Shoe
WWW,Shoe
XSVT,Shoe
AFFU,Software (Entertainment)
GOOGL,Software (Entertainment)
GOOG,Software (Entertainment)
ANGI,Software (Entertainment)
ANKM,Software (Entertainment)
BBUZ,Software (Entertainment)
BYOC,Software (Entertainment)
BRYN,Software (Entertainment)
BBTT,Software (Entertainment)
BBLR,Software (Entertainment)
BMBL,Software (Entertainment)
BZFD,Software (Entertainment)
CARG,Software (Entertainment)
CARS,Software (Entertainment)
CNFN,Software (Entertainment)
VOCL,Software (Entertainment)
DCLT,Software (Entertainment)
DHX,Software (Entertainment)
EB,Software (Entertainment)
EVER,Software (Entertainment)
FFZY,Software (Entertainment)
FAZE,Software (Entertainment)
FDIT,Software (Entertainment)
FLCX,Software (Entertainment)
FUBO,Software (Entertainment)
GETY,Software (Entertainment)
GMER,Software (Entertainment)
GRLF,Software (Entertainment)
GRND,Software (Entertainment)
HMLA,Software (Entertainment)
HSCT,Software (Entertainment)
IAC,Software (Entertainment)
ILIM,Software (Entertainment)
IZEA,Software (Entertainment)
JZZI,Software (Entertainment)
KBNT,Software (Entertainment)
KWIK,Software (Entertainment)
LBUY,Software (Entertainment)
LFLY,Software (Entertainment)
LTRP.A,Software (Entertainment)
LGMH,Software (Entertainment)
MSTO,Software (Entertainment)
MTCH,Software (Entertainment)
MAX,Software (Entertainment)
META,Software (Entertainment)
MRNJ,Software (Entertainment)
MOBO,Software (Entertainment)
MFON,Software (Entertainment)
NIHL,Software (Entertainment)
KIND,Software (Entertainment)
OWVI,Software (Entertainment)
ONFO,Software (Entertainment)
OB,Software (Entertainment)
PALT,Software (Entertainment)
PDRO,Software (Entertainment)
PEHD,Software (Entertainment)
PINS,Software (Entertainment)
PROM,Software (Entertainment)
PSQH,Software (Entertainment)
QNST,Software (Entertainment)
RSTN,Software (Entertainment)
RCIT,Software (Entertainment)
RUM,Software (Entertainment)
SSTK,Software (Entertainment)
SNAP,Software (Entertainment)
SLE,Software (Entertainment)
SST,Software (Entertainment)
TBLA,Software (Entertainment)
AREN,Software (Entertainment)
TPNI,Software (Entertainment)
SEEK,Software (Entertainment)
TGLO,Software (Entertainment)
TNMD,Software (Entertainment)
TZOO,Software (Entertainment)
TRIP,Software (Entertainment)
TRUE,Software (Entertainment)
VMEO,Software (Entertainment)
BBIG,Software (Entertainment)
WDDD,Software (Entertainment)
YELP,Software (Entertainment)
ZDGE,Software (Entertainment)
ZD,Software (Entertainment)
ZIP,Software (Entertainment)
ZONX,Software (Entertainment)
ZI,Software (Entertainment)
AKAM,Software (Internet)
APLD,Software (Internet)
BLZE,Software (Internet)
BIGC,Software (Internet)
BLQC,Software (Internet)
BCOV,Software (Internet)
BUUZ,Software (Internet)
NET,Software (Internet)
CLOW,Software (Internet)
CORZ.Q,Software (Internet)
CSSI,Software (Internet)
BASE,Software (Internet)
